n,error_p,error_s
15,0.29644670050761424,0.13705583756345177
15,0.29644670050761424,0.13705583756345177
15,0.29644670050761424,0.13705583756345177
15,0.29644670050761424,0.13705583756345177
15,0.29644670050761424,0.13705583756345177
15,0.29644670050761424,0.13705583756345177
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
20,0.04387755102040816,0.04285714285714286
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
25,0.22666666666666666,0.014358974358974359
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
30,0.10721649484536082,0.049484536082474224
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
35,0.13989637305699482,0.11088082901554404
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
40,0.08958333333333333,0.0020833333333333333
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
45,0.023036649214659685,0.0031413612565445027
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
50,0.061052631578947365,0.01368421052631579
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
55,0.012698412698412698,0.0
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
60,0.035106382978723406,0.07659574468085106
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
65,0.044919786096256686,0.023529411764705882
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
70,0.024731182795698924,0.0
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
75,0.034594594594594595,0.011891891891891892
