n,gamma,perceptron gamma,svm gamma,perceptron_error,svm_error
3100,8.150266120454315e-05,3.071777872947391e-05,0.000657268139565189,0.0,0.0032258064516129032
3100,0.0002601422301056445,0.0006215657817665256,0.0009845469791237103,0.0,0.0016129032258064516
3100,0.0011053846388466737,0.00044775149699242386,0.0003945818947591258,0.0,0.0032258064516129032
3100,0.000497547946480521,9.96803858612519e-05,0.0004930559420373683,0.0,0.0
3100,0.0008152213058381573,0.00027745780267927965,0.00040083667249053007,0.0,0.004838709677419355
3100,0.00035499674314139803,0.00010037640487510086,0.00010057753517032113,0.0,0.0032258064516129032
3100,0.0008124476307180168,0.0011576201588964744,0.0003184510735321372,0.0,0.0016129032258064516
3100,8.091143641067943e-05,3.24124148244722e-05,0.00021168100825482062,0.0,0.0016129032258064516
3100,0.00014210282910187853,0.00042059077192204303,0.00041862354985468253,0.05967741935483871,0.0064516129032258064
3100,0.00011266944439257588,0.0003106802960476337,0.0012575438815480172,0.04032258064516129,0.0064516129032258064
3100,2.4409850986650175e-05,0.00022359648180204458,0.00013444986717382876,0.0,0.01129032258064516
3100,0.000145466610567465,0.00012184508123968253,7.643622343938319e-06,0.0,0.0016129032258064516
3100,0.0003189235371065202,0.0007372231790617873,0.0011783433026278662,0.0064516129032258064,0.0064516129032258064
3100,0.00018958954285254996,0.00033220201900735843,0.0002948712937674325,0.0064516129032258064,0.0032258064516129032
3100,0.0004340071458635775,0.0003206514730043289,0.00045525677055373813,0.0016129032258064516,0.0016129032258064516
3100,2.2890595930266186e-05,0.00010441795900187185,8.595823000133791e-05,0.0,0.0064516129032258064
3100,4.8522348675147776e-05,0.0005456821808651829,1.1935030335317956e-05,0.04516129032258064,0.004838709677419355
3100,0.0004371846040710165,0.0001958765875610568,0.0007228814937100961,0.0,0.0016129032258064516
3100,0.0002266742394386361,7.783988376459662e-05,3.261384344104851e-05,0.0016129032258064516,0.0016129032258064516
3100,0.0003032956710972873,0.00012209781217155152,0.00013134933840190725,0.008064516129032258,0.0
3100,0.00028261959406696664,3.0165936831647553e-05,0.0005427384259052492,0.0,0.004838709677419355
3100,4.552427867969493e-06,0.0005879832719802016,0.00020698932775959188,0.0016129032258064516,0.0064516129032258064
3100,0.00012600118240278086,0.001751328461963482,0.0012452743643227356,0.0,0.0016129032258064516
3100,8.19872009831348e-05,0.0006781017389413695,0.0005072229608636454,0.008064516129032258,0.014516129032258065
3100,1.4961835166156336e-05,0.00043275936438947254,0.00030581213876593123,0.0,0.0064516129032258064
3100,0.00032687058285361535,0.00035504128923453357,0.0004062910389886662,0.0,0.008064516129032258
3100,0.0006622701314342786,0.00046660160508210847,0.00016860904494227414,0.0,0.0
3100,2.7000084582519444e-05,0.00025826211334516516,7.695891093806541e-05,0.0,0.0016129032258064516
3100,0.000225513590109689,7.375963053637211e-05,6.2241293162497e-05,0.004838709677419355,0.0064516129032258064
3100,7.935212128073496e-05,0.0002853145805351328,1.3867878025966059e-05,0.0,0.004838709677419355
3100,0.00026292499493783003,8.167860119613434e-05,0.0001355613201047563,0.0032258064516129032,0.014516129032258065
3100,0.00024065400633595702,1.6100621392166036e-05,0.0009626852801357912,0.0,0.0016129032258064516
3100,4.7779315274949876e-05,0.0019110771458337654,0.0002329392566106104,0.0,0.004838709677419355
3100,0.00017395157329084068,0.0002969524045489457,0.00038674784104758986,0.03387096774193549,0.004838709677419355
3100,3.51693570233199e-05,9.09634510038907e-05,0.00030400347539806814,0.0,0.0064516129032258064
3100,3.6828330927792785e-05,0.00017024235311525486,0.0003373550083082027,0.0,0.004838709677419355
3100,0.00042027086751077734,0.0003948823588130503,0.00012608127154298084,0.0,0.0016129032258064516
3100,4.7376743123184585e-05,9.417367340211765e-05,9.963104224882576e-05,0.0,0.0032258064516129032
3100,0.0001202198060200623,0.0006190446421267288,0.00010850977916384015,0.004838709677419355,0.012903225806451613
3100,0.0007955908603576664,0.0003312738742455771,3.187697520496124e-05,0.0,0.0064516129032258064
3100,9.758327812007228e-05,0.00020988568594188195,0.0002177939659258598,0.0,0.0064516129032258064
3100,0.0005137973820930152,0.0005381874751034005,0.00023500898048949717,0.0032258064516129032,0.0016129032258064516
3100,0.00016104658791302718,0.00035812834802621834,0.0008070397020114373,0.0,0.0032258064516129032
3100,3.49637263236159e-06,0.00010532175214462488,0.00014443168150343055,0.0016129032258064516,0.0
3100,2.1320073425535945e-05,0.00013319709212383449,1.888795916803753e-05,0.0,0.0016129032258064516
3100,1.9722713275654298e-05,0.0004117691722359127,0.0002528545778161545,0.0016129032258064516,0.0016129032258064516
3100,9.806370139221876e-05,0.0003186220595723274,8.302833690090946e-05,0.0,0.0016129032258064516
3100,0.0002825165326581486,0.0002970048452307643,5.4959393179357894e-05,0.0,0.0016129032258064516
3100,0.0002086543008924263,4.635531892483768e-05,0.0001430095144855858,0.0,0.0016129032258064516
3100,0.0005476881095364893,0.0005699146220621897,0.0003202084430745996,0.0,0.0016129032258064516
3100,0.00016974926304839556,0.0001175509954232186,0.0015242217097764439,0.0,0.0032258064516129032
3100,0.00036053956445553076,7.985925227659933e-05,0.0013683490197671918,0.0,0.0
3100,9.698103951515322e-05,0.0004403858683255089,0.00010943386276181782,0.0032258064516129032,0.008064516129032258
3100,0.00034424981694587936,0.00035574239926984406,0.0004197612152909911,0.0,0.004838709677419355
3100,8.965071907062546e-05,7.180350139613795e-05,0.0005835155655831867,0.0064516129032258064,0.008064516129032258
3100,8.594568833871776e-05,0.0009592552395178651,0.0003305258588403771,0.0,0.0016129032258064516
3100,8.720573586399261e-05,0.0005728049985736539,0.000759439561517855,0.0016129032258064516,0.00967741935483871
3100,0.0002419591193748645,0.0005255411105009608,0.0006537196025502851,0.008064516129032258,0.0016129032258064516
3100,0.00014534065465576668,0.0010487189084293393,0.00019483370717090492,0.0,0.0
3100,0.00011438656856831142,8.409437302617794e-05,0.0005396830557815612,0.0016129032258064516,0.0064516129032258064
3100,1.2635305467043506e-05,0.000222483848814924,0.0005594641766012453,0.0,0.0064516129032258064
3100,0.00015997643031263368,4.336592277855618e-05,0.00037236650643215116,0.0032258064516129032,0.0032258064516129032
3100,0.0008040392683188903,0.0009952839181196745,0.0011886563443411185,0.0,0.0
3100,0.0001756283297661804,0.00031921693556523145,2.7630166784763383e-05,0.0,0.004838709677419355
3100,0.00028346614018319634,0.0006074605771519749,0.0007185542331445625,0.0,0.0016129032258064516
3100,0.0002853299037507705,0.0006911641926772865,0.00018566500754212966,0.0,0.0032258064516129032
3100,0.0006938465786618092,0.0003271014593345872,3.156753305494743e-05,0.0,0.004838709677419355
3100,0.00011793549390802909,0.00046349530703693946,9.734826803469737e-05,0.0,0.0016129032258064516
3100,2.8782468175966755e-05,0.00021730685467079137,0.0008097295419411128,0.014516129032258065,0.0016129032258064516
3100,3.152069865861823e-05,0.0007640529772426292,0.0003088299446212187,0.0064516129032258064,0.004838709677419355
3100,0.0007377819622020398,0.0006944081484657416,0.00020490425030996804,0.0,0.0032258064516129032
3100,0.0003654038242290309,0.00042042156065395293,0.000260821516531625,0.0016129032258064516,0.004838709677419355
3100,1.3582839588516792e-05,9.366603821662005e-05,0.0007470362784613663,0.0016129032258064516,0.004838709677419355
3100,0.000741081613215862,0.0007059082535284933,0.00010915057641426647,0.0,0.0016129032258064516
3100,0.00014114660235243386,0.0006120559645109109,0.0014248108311755905,0.0016129032258064516,0.0
3100,0.00031378906746256085,0.00013094241817512424,0.0004456146753025928,0.01935483870967742,0.0064516129032258064
3100,0.00046421002116080624,1.4452832520557573e-05,0.00035890042266801603,0.0064516129032258064,0.0
3100,1.101582009764797e-05,0.0007213751099641567,0.00010638502145963629,0.0,0.0016129032258064516
3100,7.850196547275197e-05,0.001106058545901702,0.0002428117811961707,0.0,0.00967741935483871
3100,0.0007289649876847861,0.0006226880736691512,0.00031136260108453466,0.0016129032258064516,0.0016129032258064516
3100,8.868871642229576e-05,0.0002192555671436278,0.0010278512837536185,0.0,0.0064516129032258064
3100,1.8648286218666137e-05,0.0001575329214713677,4.139365490176002e-05,0.0,0.0032258064516129032
3100,0.0004897577768672101,0.0004800996364420448,4.9102950443900115e-05,0.027419354838709678,0.004838709677419355
3100,0.00020602412903765357,7.880607524545644e-05,0.000718683872368495,0.0016129032258064516,0.0
3100,3.9766914033548887e-05,0.00019849024201807342,0.00015146761377806748,0.025806451612903226,0.0
3100,4.667681130439075e-05,0.0004464180374412055,0.00016909871424900414,0.0016129032258064516,0.0016129032258064516
4100,0.00044442143972213475,0.0004092323480409487,8.921673735662908e-05,0.0,0.0
4100,0.00020542785299246103,0.0007411212553058672,0.0009511375917678251,0.0,0.004878048780487805
4100,0.0002074183209870308,0.0002969306502956657,0.0014573260074967856,0.0,0.0024390243902439024
4100,0.0008332400193700336,0.0006771713782401704,0.00014665341985389745,0.0,0.0
4100,7.574971086525615e-05,2.9057084840865138e-05,2.8576178866203907e-05,0.003658536585365854,0.0
4100,2.8075333872047862e-05,0.00023964462918987206,0.0005497909134893097,0.0012195121951219512,0.0
4100,0.0006294023012053794,0.0008840421522847008,0.00025757710077456446,0.0,0.0012195121951219512
4100,0.00023680471419801916,0.0006392556844453671,0.0003089823652553314,0.0012195121951219512,0.0024390243902439024
4100,0.00019861619105889972,0.00042454894168571336,0.00046885635199126136,0.004878048780487805,0.0024390243902439024
4100,0.00016120113172908207,3.536734725316217e-05,0.00015732406055057448,0.0012195121951219512,0.0024390243902439024
4100,0.0002622937287138164,0.000520628269434985,0.00022257816294054658,0.0,0.00975609756097561
4100,0.0006442291900466694,0.000557679107367549,3.0246111487257107e-05,0.0,0.0012195121951219512
4100,0.0007541314250962512,0.0006338492451024474,0.0002878377348768139,0.0,0.0012195121951219512
4100,0.00012239606123314977,0.0001297253614293417,7.984409286390013e-05,0.0,0.0012195121951219512
4100,2.055782827714274e-06,6.857893025397423e-05,0.0008620167779115196,0.0,0.0024390243902439024
4100,0.00023424579601349593,0.00027262401413055893,9.427666330456544e-05,0.0,0.0
4100,0.0002555667220506474,3.9486164923555174e-05,0.00023218931440998104,0.0,0.003658536585365854
4100,3.154823051604101e-05,0.00046329177066452206,3.630206932884785e-05,0.00975609756097561,0.014634146341463415
4100,0.00013441232022767816,0.0005561632870765104,0.00013285685386805842,0.0,0.0012195121951219512
4100,2.468130634322168e-05,0.00014450900711671485,6.18522887710637e-05,0.0012195121951219512,0.007317073170731708
4100,6.61657844050195e-05,0.000297095519523838,1.9080718059765396e-05,0.0,0.0
4100,0.0015295120637896966,0.0014704217571407763,0.00018343035665040964,0.0,0.0012195121951219512
4100,0.00013320343878704083,3.670142000740103e-05,0.0001175579875180166,0.0012195121951219512,0.0024390243902439024
4100,7.977292633674774e-06,0.00014630309140073626,5.677802442917839e-05,0.0,0.0024390243902439024
4100,0.00012851067826189674,0.00040589660331804254,1.8133337090138416e-05,0.007317073170731708,0.0024390243902439024
4100,0.0001927299136102109,0.00015554644340893734,5.056480835600168e-05,0.0,0.0012195121951219512
4100,0.00018277249071916785,9.875173633561881e-05,7.65264925463862e-05,0.0,0.007317073170731708
4100,0.0002662524837442414,0.00036251145552007385,0.00015749867570982593,0.0,0.003658536585365854
4100,0.00016666049424722543,2.071262132169494e-05,0.00033153182098047033,0.003658536585365854,0.003658536585365854
4100,9.599254880598747e-05,0.00018924563792357678,0.0003216242511478818,0.0,0.0
4100,0.00032715106614733953,0.0001645990939414516,0.00021202117568179494,0.0,0.0
4100,0.00010780624963824659,8.699427079449876e-05,0.0001806501782593429,0.0,0.0012195121951219512
4100,0.00015311075627359396,0.0001374773546879737,0.0006509202244063378,0.0,0.0012195121951219512
4100,0.0003942472395809568,0.00014034427131380588,0.0010285635496091589,0.0,0.003658536585365854
4100,0.00035821721822586287,8.159713798208322e-05,0.00045674264545739033,0.0,0.003658536585365854
4100,0.0003560482802689064,3.740461324619197e-05,0.00012052041979243105,0.0012195121951219512,0.006097560975609756
4100,0.000294064729353983,0.0007257378163247125,0.0003299720847208273,0.0,0.004878048780487805
4100,9.030865907609547e-05,0.00010483979395771623,0.0003586771378984653,0.0,0.003658536585365854
4100,6.327587926331102e-05,6.225002674963469e-05,0.0005909911283884837,0.0,0.007317073170731708
4100,0.00013906602161938513,0.00012972306663837287,0.0006301497276491158,0.01707317073170732,0.0
4100,8.321778376136367e-05,0.0012814469593443022,0.0001928213972315776,0.0,0.0012195121951219512
4100,0.00014926758567697317,2.160907874422941e-05,6.93336068189338e-05,0.0,0.003658536585365854
4100,7.107565056565393e-05,0.000171669308918042,0.0001506259815802595,0.0,0.004878048780487805
4100,0.0001375393841965837,0.00024232321795025042,5.79223654781711e-05,0.0,0.015853658536585366
4100,0.0006073009769938338,0.0002650110070383452,6.22071353958266e-05,0.0012195121951219512,0.003658536585365854
4100,0.0001789352697382778,0.00011738281337811833,5.9380854663542795e-05,0.0,0.0024390243902439024
4100,3.627482044994643e-05,1.9344038357372085e-05,0.00019073141669812547,0.0,0.004878048780487805
4100,0.00020034643822427792,0.00011359212717675413,0.00010303928922908698,0.0,0.0012195121951219512
4100,0.00014370644895042196,0.00026183613624158317,0.00011050287381653571,0.0,0.0
4100,3.254539681745624e-05,0.00021453937554402573,0.0007997071607981727,0.041463414634146344,0.0012195121951219512
4100,9.95934503569871e-05,0.00017311702509739636,0.0003364226104680784,0.0,0.004878048780487805
4100,0.00015764820953760865,0.0012075387374100015,0.0021418633355226122,0.0,0.0012195121951219512
4100,0.00010685820973423681,0.0002479158555702537,4.6521733096285584e-07,0.0,0.0012195121951219512
4100,2.140334540234397e-05,0.00033069590300475755,7.13291012903772e-05,0.003658536585365854,0.0
4100,0.00039035136109020834,6.704628806153258e-05,0.00022639528156752353,0.0012195121951219512,0.0012195121951219512
4100,0.00018172873667308167,6.465316217746843e-05,0.00033672257471066954,0.0,0.006097560975609756
4100,0.0001813251228545689,6.930133099002921e-05,0.00027042142053325825,0.0,0.006097560975609756
4100,0.0011546715843167678,0.0011544365500088295,7.91918997403997e-05,0.0,0.0012195121951219512
4100,0.00022915773984322313,0.0002199380827094158,0.0010407494445555253,0.0,0.0
4100,0.00025878394641317955,0.00017193454370114338,0.00023769431943450022,0.0,0.003658536585365854
4100,0.00044750716344133147,0.00013035289291922413,7.278396941473886e-05,0.0,0.0012195121951219512
4100,0.00019157918709429277,0.000349066186579825,3.985194841136467e-05,0.0,0.0012195121951219512
4100,7.842424186763175e-05,0.00014942014279951022,1.408893173570885e-05,0.007317073170731708,0.004878048780487805
4100,0.0003343506116535791,0.00040642908101236504,0.0002445942098961012,0.0,0.0024390243902439024
4100,0.00017551504753799817,0.00022656948099432104,7.51172037823143e-05,0.0,0.0024390243902439024
4100,9.799580473723831e-05,0.0003021606017232476,0.0002796681612002755,0.006097560975609756,0.004878048780487805
4100,0.00016888009874371174,0.00016515035202954235,0.00011111303149041378,0.0024390243902439024,0.0
4100,0.0001675161806486476,8.63384640892341e-05,4.851356065402219e-05,0.0,0.0012195121951219512
4100,3.0485081387630176e-05,0.00012177227383062651,0.0007086107069264161,0.0,0.003658536585365854
4100,0.000212359249888326,0.000480753976396831,0.00012472300723905084,0.0012195121951219512,0.0012195121951219512
4100,9.72234842587882e-05,0.0001371629069656489,0.0003886436045847474,0.0024390243902439024,0.004878048780487805
4100,0.00019061098645695962,5.0725764548377536e-05,0.00027585297845252635,0.004878048780487805,0.00975609756097561
4100,0.00014614481034219557,9.164147858935959e-06,9.69102818115951e-05,0.0,0.00975609756097561
4100,0.00016342383789022538,0.0002066576721551627,5.0370414206628923e-05,0.0,0.003658536585365854
4100,0.0001047800970261945,3.601101179933597e-05,0.0002743299678985338,0.0,0.003658536585365854
4100,0.0002045190888512666,0.0002595860374523772,0.0001179283890164243,0.006097560975609756,0.006097560975609756
4100,9.712691468478788e-05,0.00021500362946920955,0.00030874366123768396,0.0,0.0
4100,0.00044281674169374517,0.00039799753218039153,0.0003227063057603458,0.0,0.004878048780487805
4100,0.00017946782047602373,0.0003529032952908099,0.00028701552638176305,0.0,0.003658536585365854
4100,7.560256176165244e-05,5.361518769366736e-05,0.00020177434720736472,0.012195121951219513,0.0
4100,0.00042239393361345507,0.0004780079850480233,0.0004009959903008508,0.0,0.0024390243902439024
4100,0.00034628525584957264,0.00038606648926115125,8.347372747203723e-05,0.0012195121951219512,0.0012195121951219512
4100,6.015470383055527e-06,0.00019598582258414758,1.6390897510522845e-05,0.0,0.0
4100,0.00045229031237026837,0.0010034476780814308,0.00031688556176570555,0.0,0.003658536585365854
4100,4.952865953100934e-05,6.112835328763709e-05,1.655007028344249e-05,0.0,0.0012195121951219512
4100,0.00027075583437500135,0.00045309147917484794,0.00021397145290347568,0.0,0.003658536585365854
4100,1.0751697296791043e-05,0.00014750400026470242,1.0846178014527965e-05,0.042682926829268296,0.0012195121951219512
4100,0.00020841438069252153,0.00015339527950731653,0.0004970451418671586,0.0,0.004878048780487805
4100,9.812348633699942e-05,0.0005454553860561616,0.0002966423553155825,0.003658536585365854,0.0024390243902439024
4100,0.00041995149924600647,4.208717866549565e-05,0.0009581181029229295,0.0,0.0012195121951219512
4100,0.00010433420644155365,0.0001278868018355584,0.00024247081302318347,0.0024390243902439024,0.004878048780487805
4100,7.622983866631881e-05,2.0071994407403922e-05,1.4588714575883077e-05,0.023170731707317073,0.003658536585365854
4100,3.93281949410882e-06,0.0006076812602953043,0.00014837233115482502,0.0012195121951219512,0.00853658536585366
4100,0.00024115384437056343,0.000368516805123358,0.00034091734422460427,0.0012195121951219512,0.003658536585365854
4100,3.2059904513771296e-05,4.4448855420812715e-05,3.576972094121243e-05,0.018292682926829267,0.0024390243902439024
4100,0.00022470219587598353,0.00019681183831551233,1.93605777999289e-05,0.0,0.0012195121951219512
4100,8.246173490816721e-05,2.1716712323773873e-05,0.0005593985322896315,0.0,0.006097560975609756
4100,3.74449383724499e-05,4.3364653155909316e-05,0.0008417875613576197,0.041463414634146344,0.0012195121951219512
4100,4.95213897951618e-06,0.0004442299275712135,0.0005986074748714732,0.0,0.003658536585365854
4100,0.0004448215126686347,0.0007057889800104576,0.00023270089906980688,0.0012195121951219512,0.0012195121951219512
5100,3.398816703441646e-05,8.601639155156513e-07,0.0001223103103604185,0.0029411764705882353,0.000980392156862745
5100,4.66466108022594e-05,5.441519662751609e-05,0.0002674901122228243,0.0,0.00196078431372549
5100,0.00013184204954919888,0.00047777019393887454,8.928630756866829e-05,0.01568627450980392,0.00392156862745098
5100,0.00035435424741009895,0.0005382142993973759,0.0006542432677332871,0.0,0.00392156862745098
5100,7.875164783750083e-05,0.00022589050600042021,0.00019189813377982784,0.0,0.00196078431372549
5100,0.000278376185187725,0.0002608923665436124,5.598965132964097e-05,0.00392156862745098,0.0
5100,8.63504497972166e-06,4.565874017543744e-05,0.0006168487548341467,0.00196078431372549,0.0
5100,0.0006243012776427656,0.0003518935806951108,3.430477617304422e-05,0.0,0.00196078431372549
5100,2.208120513678327e-05,0.0002819501506692209,0.0006500199079725109,0.00196078431372549,0.008823529411764706
5100,5.5102320305177444e-05,6.188352787141931e-05,9.371529173456516e-06,0.0,0.0
5100,0.00018810378997090617,0.00032170556740660465,4.737869902715964e-05,0.03431372549019608,0.00196078431372549
5100,0.00011151403278438524,0.00020231386912629082,0.00019172122808753627,0.00196078431372549,0.0
5100,5.042525888898431e-05,0.0005418544662468985,0.0009211645491850992,0.00196078431372549,0.00392156862745098
5100,3.608832561798997e-05,9.229780506199523e-06,0.00015959190012084965,0.0,0.00392156862745098
5100,0.00021692874150476622,0.00026714082677414477,1.1445833362840178e-05,0.000980392156862745,0.0029411764705882353
5100,0.00021649304785851666,0.00017445358167807133,7.3678585195341e-05,0.0,0.00392156862745098
5100,0.00012746915971292646,3.7596855986286474e-05,0.0001841756045157331,0.0196078431372549,0.00392156862745098
5100,1.427448172488828e-06,8.039492011774965e-05,0.00010467432524338456,0.000980392156862745,0.0029411764705882353
5100,0.00018318877239333292,0.0004485014027331769,0.00013924445182341328,0.0029411764705882353,0.0029411764705882353
5100,0.00013349318880407526,0.00016242168014567895,0.00013964924245749106,0.0,0.004901960784313725
5100,4.820209443232406e-06,5.7799513309389826e-05,8.016285939512036e-05,0.0,0.0029411764705882353
5100,2.505020362031588e-05,0.00022971533956158633,0.00011882921763165236,0.0,0.00196078431372549
5100,0.00017536022626188981,0.00014490686694762256,0.00011652012061101446,0.0,0.00196078431372549
5100,4.5041602818873464e-05,0.0003716260967448251,1.1852292841478584e-05,0.000980392156862745,0.000980392156862745
5100,0.0003425166760600363,0.0005169282746093702,0.00027064595488086483,0.0,0.000980392156862745
5100,0.0001673130016602476,0.00021107700341430058,4.6179247177296e-05,0.000980392156862745,0.004901960784313725
5100,0.00036768587252474665,0.00018046933808130435,0.0010385396272912727,0.01568627450980392,0.0029411764705882353
5100,2.991910177381192e-05,9.126907720087026e-05,0.0002725931392656051,0.00392156862745098,0.000980392156862745
5100,0.0001727725463520174,0.0002508820551287987,0.00021168454906713886,0.0,0.000980392156862745
5100,0.0005398350749911407,0.00019424696114298952,0.00037972049469051517,0.000980392156862745,0.000980392156862745
5100,0.0005003478895119029,0.00014192872662276772,0.00021431308487258327,0.008823529411764706,0.00196078431372549
5100,0.0002962298161971169,0.00013685710437763443,0.00012669202109552292,0.0,0.0
5100,0.000390390373180185,0.0006847704470119768,0.00034917687091720774,0.013725490196078431,0.0
5100,5.2688625203043925e-05,7.477951367211046e-05,6.1865650516759e-06,0.0,0.00196078431372549
5100,0.00020194404982058824,0.0002591433538713531,8.977071683825221e-05,0.0,0.004901960784313725
5100,0.00013746734483307128,0.0004602705153532106,6.809976381589949e-05,0.0,0.00980392156862745
5100,0.000361139229917447,0.00045583343307315194,0.0002999784044836518,0.0,0.000980392156862745
5100,1.2828814681445836e-05,5.8448339619616765e-05,4.877913730808472e-05,0.000980392156862745,0.00784313725490196
5100,0.00018379600954881108,6.697091614540667e-05,0.00020686553314976664,0.0,0.0
5100,0.00030056100973594835,4.846291397897204e-05,5.670447128057795e-05,0.0,0.000980392156862745
5100,0.00014844795589537854,2.3512242007034747e-05,0.00019551958455483667,0.0,0.00392156862745098
5100,0.0002102235864075556,0.00010864031479781977,6.716843307274996e-06,0.03431372549019608,0.000980392156862745
5100,7.5394120323083266e-06,1.6382081165112117e-05,0.00029873334784531367,0.0,0.00196078431372549
5100,0.00037216346260176615,0.0002478156744779702,8.292577306828529e-05,0.0,0.00784313725490196
5100,0.0009741091392257697,3.749989975062698e-05,0.00047246262940236306,0.004901960784313725,0.00196078431372549
5100,0.00011344594096781042,0.0002758594859038812,0.0007202465468967774,0.0,0.0
5100,0.0002260143985762728,0.00011784277228977311,0.000287882102555798,0.0029411764705882353,0.000980392156862745
5100,3.232168917064142e-05,0.00017304828710957334,8.546156695424946e-05,0.006862745098039216,0.004901960784313725
5100,7.658642318360445e-05,0.00017551528575621692,0.00021619498618953814,0.03235294117647059,0.0029411764705882353
5100,0.00014755682496927263,8.5174921938947e-05,7.818202229373796e-06,0.0,0.00196078431372549
5100,0.00013955351474485503,0.00025334107777056297,0.0005137072710928613,0.0,0.0058823529411764705
5100,0.00048315517559327135,0.0004053774506592166,0.0004420123312820797,0.0,0.00196078431372549
5100,2.1647194100064177e-06,2.116442816722817e-05,0.00031154187182031264,0.0,0.00980392156862745
5100,1.031634159135094e-05,8.615695222824147e-05,6.928989231309727e-05,0.00196078431372549,0.000980392156862745
5100,5.358640885113797e-05,0.000428569844959626,0.0001427416755557335,0.000980392156862745,0.0058823529411764705
5100,0.0003514673511437285,0.0002136560200604686,0.0003669337688056594,0.0,0.00196078431372549
5100,0.00019699704761657008,0.00014126672976062283,0.0001645648281811613,0.0,0.000980392156862745
5100,0.0001739074413039624,0.0010017759258625007,0.0001428302131133273,0.00196078431372549,0.0029411764705882353
5100,0.00017427808269994735,0.000201031483458734,0.0003680305187545248,0.00392156862745098,0.00784313725490196
5100,9.784515456993176e-05,0.00020704671832856607,4.9223677064811056e-05,0.0,0.000980392156862745
5100,0.00034475520549385037,0.0007398099446311017,0.00022161495087362278,0.00196078431372549,0.0029411764705882353
5100,9.282495515718546e-05,0.00030023947410670685,5.0992319033979894e-05,0.000980392156862745,0.0029411764705882353
5100,0.00017881001117646639,0.00010170733217787034,7.342869257650015e-05,0.0,0.00392156862745098
5100,9.982630341157458e-05,0.0005909647927065083,0.0002995139636871302,0.0,0.0058823529411764705
5100,9.540802926570701e-05,0.00012371771976530969,8.87653807693354e-06,0.0,0.0029411764705882353
5100,1.2362774568345254e-05,0.0002539631189533362,0.0006138339596615821,0.000980392156862745,0.00784313725490196
5100,0.0005695231499898457,0.0007379002763647417,5.602959853062563e-05,0.0,0.0
5100,0.0004517441488707669,0.00037492895720165785,0.0010414382658320291,0.0,0.000980392156862745
5100,6.934483007519112e-05,6.833833978257555e-05,4.5405755018098785e-05,0.0,0.000980392156862745
5100,6.577319825852213e-05,1.1554107473203905e-05,0.000439932349099117,0.0,0.0029411764705882353
5100,6.302636427019101e-05,0.0001525760201443798,0.0006077239329992625,0.0,0.00196078431372549
5100,0.0003952485496239368,0.0003096682212974818,0.0002285231271964495,0.0,0.00392156862745098
5100,5.623383922442211e-05,0.0003562118359399083,0.001010756347342741,0.00980392156862745,0.0
5100,0.00021316498483886178,0.00021301243985159135,2.0701798370818776e-05,0.04411764705882353,0.00196078431372549
5100,0.0003005357720343914,0.00019583361553602034,0.0006796142397639059,0.0,0.004901960784313725
5100,3.864630264519739e-05,1.3806044919573349e-05,2.644088542753668e-05,0.006862745098039216,0.00392156862745098
5100,0.00016005424097475943,4.5503016850579825e-05,0.00033613094583240894,0.0,0.00196078431372549
5100,0.0005248702651684219,0.0004082791669047557,0.0001336741656696143,0.0029411764705882353,0.000980392156862745
5100,0.00016372146758699825,1.7492542644933878e-05,1.6486402437652993e-06,0.0,0.000980392156862745
5100,0.00015610236057537523,0.0003484783550769799,0.00010280042054648573,0.000980392156862745,0.000980392156862745
5100,0.0005050900224053992,0.0004465904321355365,0.00016553270243694712,0.0,0.0029411764705882353
5100,2.3548083792638866e-05,0.0006254812982507305,0.0002220470571881951,0.04411764705882353,0.0029411764705882353
5100,0.0002543821789350547,0.00028925451091510115,0.0001568679159535733,0.0,0.0
5100,7.603898502153093e-05,0.0005512602533173588,0.00023353465682660673,0.0,0.0029411764705882353
5100,6.565073028451725e-05,0.00015540498080230338,0.00011149468602228634,0.0,0.0
5100,3.65340803014765e-05,6.161024122235505e-05,0.00014521265498990333,0.03823529411764706,0.00784313725490196
5100,7.974165445725118e-05,0.0003007619944004104,0.0003582221820297166,0.000980392156862745,0.004901960784313725
5100,8.557283333657715e-05,0.00010114403751912524,1.8051111610781686e-05,0.00196078431372549,0.00392156862745098
5100,1.2935032797638832e-05,5.57992778530542e-05,0.0002197291103554613,0.0,0.0029411764705882353
5100,0.0004646875836523942,0.0005802537781516168,1.787159244511179e-06,0.0,0.000980392156862745
5100,0.0001178459295755866,0.00027492041858708996,9.010382002270553e-05,0.0,0.00392156862745098
5100,0.000333572533219999,0.00024138544947265782,0.00018522278484621942,0.0,0.004901960784313725
5100,0.00018061097010792703,0.0002201255471894838,7.148198468783702e-05,0.000980392156862745,0.000980392156862745
5100,0.0002962595229338857,0.00039554455294511613,0.000408781912972244,0.000980392156862745,0.004901960784313725
5100,0.0005090231110612885,0.00029395216042319615,4.1701685976740187e-05,0.00392156862745098,0.004901960784313725
5100,0.00029246630314064867,0.00022011182965269035,0.00017113849957486215,0.0,0.00392156862745098
5100,0.000122332953969311,0.00019896427328596757,0.0006104109716076875,0.008823529411764706,0.000980392156862745
5100,0.0004763142272979187,4.3388670920237964e-05,0.00024346085994373664,0.000980392156862745,0.00392156862745098
5100,0.00031644130177857244,0.00022435124422101095,0.00013771507171499647,0.004901960784313725,0.0029411764705882353
