n,avg perceptron_error,svm_error
1024,0.99512265625,0.9881640625
1024,0.988478515625,0.9930078125
1024,0.9872984375000001,0.9880078125
1024,0.9946867187499998,0.987734375
1024,0.9969890625,0.99109375
1024,0.9969335937499999,0.9905859375
1024,0.994775,0.988203125
1024,0.99066328125,0.98671875
1024,0.99683515625,0.9965234375
1024,0.9954496093749999,0.995859375
1024,0.986259765625,0.9934765625
1024,0.9897734374999999,0.9973828125
1024,0.9905910156250002,0.99046875
1024,0.993874609375,0.9953125
1024,0.9895156250000001,0.9870703125
1024,0.9956253906250001,0.9969140625
1024,0.9976429687500001,0.99296875
1024,0.9907660156249999,0.994765625
1024,0.986712109375,0.992734375
1024,0.983954296875,0.9971484375
1024,0.99322109375,0.9951953125
1024,0.987622265625,0.9890625
1024,0.9948968750000001,0.995
1024,0.9887769531250001,0.988671875
1024,0.9929550781249997,0.991875
1024,0.9946433593750001,0.9862109375
1024,0.9966023437499999,0.9974609375
1024,0.9947289062500001,0.99703125
1024,0.9876039062499999,0.995859375
1024,0.9981281249999999,0.994375
1024,0.9915777343750003,0.9990625
1024,0.9908640625000001,0.99203125
1024,0.995943359375,0.9792578125
1024,0.9940843749999999,0.99484375
1024,0.994211328125,0.9905859375
1024,0.9951910156250001,0.991640625
1024,0.9910394531249999,0.997734375
1024,0.990670703125,0.9915234375
1024,0.9927750000000003,0.9934765625
1024,0.9977976562499998,0.9987890625
1024,0.993182421875,0.993828125
1024,0.9981792968750001,0.99234375
1024,0.9841335937500001,0.9933203125
1024,0.9945171875,0.9926171875
1024,0.9890832031250001,0.991875
1024,0.9907031249999999,0.994375
1024,0.9883054687499999,0.9910546875
1024,0.9974398437499999,0.9980078125
1024,0.9929679687499999,0.9959765625
1024,0.99106640625,0.9979296875
1024,0.996212890625,0.9972265625
1024,0.9952828125,0.997734375
1024,0.98953125,0.9958984375
1024,0.9941152343749998,0.9962109375
1024,0.989689453125,0.988671875
1024,0.9906660156250001,0.9950390625
2048,0.9979537109375,0.9991796875
2048,0.9945214843749999,0.99685546875
2048,0.9928488281250003,0.99541015625
2048,0.9954544921875,0.9951171875
2048,0.99811171875,0.994921875
2048,0.9945048828124999,0.9964453125
2048,0.9954554687500001,0.9972265625
2048,0.9912968750000001,0.99419921875
2048,0.9980302734374998,0.99677734375
2048,0.9916755859374998,0.99546875
2048,0.9966427734375,0.99138671875
2048,0.995444140625,0.99546875
2048,0.9935419921875,0.996328125
2048,0.9924986328125001,0.997734375
2048,0.9898289062500001,0.9959375
2048,0.9956470703125001,0.99587890625
2048,0.9919837890624998,0.99490234375
2048,0.9954310546875,0.9958984375
2048,0.9907310546875001,0.99587890625
2048,0.9987744140624999,0.99431640625
2048,0.9936722656249998,0.999453125
2048,0.99203828125,0.997734375
2048,0.9916863281249998,0.9959375
2048,0.9968322265625001,0.9916015625
2048,0.997556640625,0.99611328125
2048,0.99602890625,0.999296875
2048,0.9966240234375,0.9992578125
2048,0.99080234375,0.99591796875
2048,0.9957849609375,0.99748046875
2048,0.9980527343749999,0.99771484375
2048,0.9988964843750001,0.99544921875
2048,0.9972294921875001,0.99798828125
2048,0.9890441406249999,0.9978125
2048,0.9981292968749998,0.9947265625
2048,0.9955083984375002,0.99462890625
2048,0.995691796875,0.996171875
2048,0.9915556640624998,0.99083984375
2048,0.9893462890624999,0.9925390625
2048,0.9941689453125,0.9952734375
2048,0.993365234375,0.99578125
2048,0.9974931640624999,0.996796875
2048,0.9871236328125002,0.99822265625
2048,0.9970732421875,0.9967578125
2048,0.9924832031249998,0.99826171875
2048,0.9937259765625,0.9937890625
2048,0.9974423828124999,0.9961328125
2048,0.988275,0.9985546875
2048,0.9935099609374997,0.99685546875
2048,0.9987173828125,0.99791015625
2048,0.99584609375,0.9991015625
2048,0.9954755859374999,0.99728515625
2048,0.9929193359375,0.9966796875
2048,0.9985814453125001,0.994375
2048,0.9940958984375,0.99677734375
2048,0.9927378906250002,0.9963671875
2048,0.9973833984375,0.99787109375
2048,0.9887884765624999,0.995078125
2048,0.9973091796875001,0.99708984375
2048,0.9977083984374998,0.99767578125
2048,0.9983115234375002,0.99486328125
2048,0.9938152343750001,0.994375
2048,0.9877298828125001,0.99517578125
2048,0.9939957031249999,0.99744140625
2048,0.9916171874999997,0.999375
2048,0.9962273437500001,0.99646484375
2048,0.9923236328125,0.9986328125
2048,0.9984265625000001,0.99505859375
2048,0.9943699218749998,0.9894140625
2048,0.9956404296875,0.9923828125
2048,0.993440234375,0.99537109375
2048,0.9945457031250001,0.99583984375
2048,0.9909896484374998,0.9955078125
2048,0.9911052734375001,0.9948828125
2048,0.9953265624999998,0.99955078125
2048,0.9960916015625,0.99197265625
2048,0.997485546875,0.9991796875
2048,0.9928458984374998,0.99912109375
2048,0.9876843750000001,0.9940234375
2048,0.9924107421875,0.99947265625
2048,0.9961480468749998,0.9959765625
2048,0.9957158203125,0.9909375
2048,0.9931261718750001,0.9912890625
2048,0.9925695312500001,0.9981640625
2048,0.9972203124999999,0.99240234375
2048,0.9837607421875001,0.9947265625
2048,0.9870425781249998,0.99197265625
2048,0.9917556640625002,0.99509765625
2048,0.9987712890624999,0.9945703125
2048,0.9917658203124999,0.99662109375
2048,0.99588125,0.991328125
2048,0.9869595703124999,0.996640625
2048,0.99068828125,0.99951171875
2048,0.9979044921875,0.9965234375
2048,0.9928902343749999,0.98931640625
2048,0.9930542968749998,0.99900390625
2048,0.9929175781249999,0.98984375
2048,0.9915455078125,0.9953125
2048,0.994319921875,0.9949609375
2048,0.9922966796874999,0.99103515625
2048,0.993910546875,0.99439453125
4096,0.9934043945312498,0.997607421875
4096,0.9994208007812501,0.998623046875
4096,0.9982986328125,0.997353515625
4096,0.9936463867187499,0.99765625
4096,0.9908012695312499,0.99982421875
4096,0.9947856445312501,0.996591796875
4096,0.9976536132812501,0.995185546875
4096,0.99573994140625,0.996611328125
4096,0.99710380859375,0.998994140625
4096,0.9981145507812501,0.997939453125
4096,0.99409990234375,0.998134765625
4096,0.99464951171875,0.998935546875
4096,0.9943065429687501,0.99765625
4096,0.99841298828125,0.997021484375
4096,0.9987791015624999,0.997255859375
4096,0.9988019531250001,0.9989453125
4096,0.9946438476562498,0.997236328125
4096,0.9954379882812501,0.9968359375
4096,0.9979021484374999,0.99802734375
4096,0.9945299804687501,0.995478515625
4096,0.9980376953125,0.9930859375
4096,0.9960969726562499,0.99791015625
4096,0.9987007812500001,0.997490234375
4096,0.9929167968749998,0.996064453125
4096,0.9966442382812501,0.994033203125
4096,0.99940517578125,0.996044921875
4096,0.9944229492187501,0.99556640625
4096,0.9991291015624998,0.998779296875
4096,0.9904288085937499,0.994638671875
4096,0.9929307617187498,0.9997265625
4096,0.9948228515625,0.999345703125
4096,0.9979573242187498,0.999111328125
4096,0.9925100585937501,0.99654296875
4096,0.9987118164062501,0.999384765625
4096,0.9985499023437501,0.995791015625
4096,0.99822138671875,0.997431640625
4096,0.9935622070312502,0.995908203125
4096,0.99654716796875,0.995078125
4096,0.99554423828125,0.9970703125
4096,0.9985324218750001,0.998642578125
4096,0.9937537109375001,0.9989453125
4096,0.99106005859375,0.996279296875
4096,0.9990822265625,0.994990234375
4096,0.9949113281250002,0.99546875
4096,0.9940780273437501,0.997763671875
4096,0.9965291015624999,0.999072265625
4096,0.9980125976562502,0.996875
4096,0.9959128906249998,0.996298828125
4096,0.9941294921875,0.996396484375
4096,0.993223828125,0.99744140625
4096,0.9976892578125,0.998154296875
4096,0.99347333984375,0.9994921875
4096,0.9933520507812499,0.9971875
4096,0.996896875,0.996748046875
4096,0.9951021484374999,0.99330078125
4096,0.9953482421875001,0.996865234375
4096,0.9976892578125001,0.99916015625
4096,0.9991454101562499,0.9972265625
4096,0.9960922851562499,0.9977734375
4096,0.9962957031249999,0.9966796875
4096,0.9931074218750001,0.99751953125
4096,0.997724609375,0.996943359375
4096,0.99680322265625,0.9978515625
4096,0.9927702148437499,0.99736328125
4096,0.99797255859375,0.9980859375
4096,0.99483994140625,0.9976171875
4096,0.9951981445312501,0.998701171875
4096,0.9962670898437499,0.995732421875
4096,0.99308828125,0.997763671875
4096,0.9989192382812501,0.998740234375
4096,0.9961712890625001,0.99908203125
4096,0.9954728515625,0.997626953125
4096,0.9968928710937499,0.998232421875
4096,0.9990542968749999,0.9988671875
4096,0.9967392578125,0.997431640625
4096,0.99245322265625,0.99669921875
4096,0.9985536132812501,0.999072265625
4096,0.9927255859375002,0.996083984375
4096,0.9991845703125,0.9980859375
4096,0.99330556640625,0.999189453125
4096,0.98789248046875,0.9978125
4096,0.9989500000000001,0.998544921875
4096,0.99495771484375,0.99734375
4096,0.9979146484374999,0.99564453125
4096,0.993955859375,0.996376953125
4096,0.99246865234375,0.99345703125
4096,0.997664453125,0.996611328125
4096,0.9966495117187499,0.994091796875
4096,0.9959171875000001,0.9990625
4096,0.99783193359375,0.995849609375
4096,0.9977555664062501,0.99333984375
4096,0.9953330078124998,0.9994140625
4096,0.9949959960937501,0.997177734375
4096,0.9983250000000001,0.999033203125
4096,0.9949663085937499,0.996220703125
4096,0.9981609374999998,0.996982421875
4096,0.9944887695312501,0.99943359375
4096,0.99186123046875,0.99595703125
4096,0.9967314453124999,0.99705078125
4096,0.9946955078125,0.997236328125
8192,0.9979682617187499,0.9983154296875
8192,0.997729296875,0.9987255859375
8192,0.9991838867187502,0.9978955078125
8192,0.992938818359375,0.998134765625
8192,0.99566630859375,0.9978369140625
8192,0.9957880371093749,0.997509765625
8192,0.998759033203125,0.999189453125
8192,0.9977639160156251,0.99671875
8192,0.9960680175781249,0.997158203125
8192,0.9951909667968749,0.9974560546875
8192,0.9964467285156252,0.99787109375
8192,0.996694580078125,0.999013671875
8192,0.9960077148437502,0.9980224609375
8192,0.993548193359375,0.9984130859375
8192,0.996901708984375,0.9984619140625
8192,0.994520703125,0.9976708984375
8192,0.9990614257812501,0.9979736328125
8192,0.99907275390625,0.9993701171875
8192,0.99638828125,0.9986083984375
8192,0.995473291015625,0.9981103515625
8192,0.9994509765625,0.9984228515625
8192,0.998247998046875,0.998310546875
8192,0.9974460937499999,0.998662109375
8192,0.99303115234375,0.9974755859375
8192,0.9974776855468751,0.998544921875
8192,0.9976524902343747,0.997314453125
8192,0.998322021484375,0.9990087890625
8192,0.9969469726562501,0.9990869140625
8192,0.99601708984375,0.9980224609375
8192,0.9954329589843752,0.9991845703125
8192,0.9985090820312501,0.998857421875
8192,0.9977595703125002,0.9980810546875
8192,0.9953388183593751,0.9978271484375
8192,0.9996471191406249,0.9987744140625
8192,0.9979443359375,0.99720703125
8192,0.9948860351562502,0.998505859375
8192,0.999642138671875,0.998994140625
8192,0.9950492675781252,0.9989990234375
8192,0.9992661621093751,0.999375
8192,0.9974667968750001,0.996875
8192,0.9958216308593749,0.998515625
8192,0.9945488769531249,0.9972900390625
8192,0.9965408203124998,0.99849609375
8192,0.9972615722656251,0.99625
8192,0.9961535156250001,0.998603515625
8192,0.9935816894531249,0.999326171875
8192,0.9937170410156249,0.99927734375
8192,0.998199658203125,0.999169921875
8192,0.99463037109375,0.9958154296875
8192,0.9949919433593751,0.9984814453125
8192,0.9977380859375,0.997861328125
8192,0.9971368652343748,0.9983154296875
8192,0.9952734374999999,0.998232421875
8192,0.9957452148437501,0.9987548828125
8192,0.996099658203125,0.998857421875
8192,0.9947222167968749,0.9975537109375
8192,0.9961620117187501,0.998291015625
8192,0.994945654296875,0.9955224609375
8192,0.9952350585937499,0.999833984375
8192,0.9948351074218748,0.9987890625
8192,0.9960117675781252,0.9990625
8192,0.99663134765625,0.99861328125
8192,0.9967775390625,0.9980322265625
8192,0.9953331054687502,0.9986865234375
8192,0.9983851562500002,0.9994970703125
8192,0.9949465332031248,0.998623046875
8192,0.9968394531249999,0.9985400390625
8192,0.9975246093750001,0.9985546875
8192,0.99819345703125,0.9974658203125
8192,0.9965045898437499,0.996689453125
8192,0.9954096679687501,0.9982275390625
8192,0.998589501953125,0.9976806640625
8192,0.9989038574218749,0.9987548828125
8192,0.996673583984375,0.997099609375
8192,0.99327548828125,0.999912109375
8192,0.998920263671875,0.9990625
8192,0.9995033691406249,0.9994482421875
8192,0.9968796386718749,0.996884765625
8192,0.9989661621093748,0.99890625
8192,0.9974065429687501,0.9991796875
8192,0.9979475097656249,0.997578125
8192,0.99609384765625,0.9990625
8192,0.9974060546875001,0.999091796875
8192,0.99703798828125,0.9981005859375
8192,0.9935501953124999,0.99927734375
8192,0.9944679687499998,0.9980517578125
8192,0.997652294921875,0.998798828125
8192,0.9944693359375002,0.9989697265625
8192,0.99621826171875,0.9965234375
8192,0.9956699218749999,0.997841796875
8192,0.9989880859374999,0.99658203125
8192,0.9960770019531249,0.99572265625
8192,0.9967027343749999,0.9981005859375
8192,0.9985590820312501,0.9944140625
8192,0.9955195312500001,0.9982421875
8192,0.9959492187500001,0.9987890625
8192,0.99417080078125,0.998935546875
8192,0.9947798828125001,0.99916015625
8192,0.9921312011718751,0.9981494140625
8192,0.9961313476562502,0.9992529296875
16384,0.9945000732421876,0.999482421875
16384,0.9979824462890626,0.998056640625
16384,0.9964960693359375,0.99892578125
16384,0.9975977294921876,0.998974609375
16384,0.9969532714843752,0.99829833984375
16384,0.9977877441406252,0.99926025390625
16384,0.9989336181640625,0.9985400390625
16384,0.9978933105468749,0.99851318359375
16384,0.9965274169921874,0.99986572265625
16384,0.9944605468749999,0.99968017578125
16384,0.9988326660156251,0.9992626953125
16384,0.9979332763671875,0.9996923828125
16384,0.9994963623046874,0.9991650390625
16384,0.9969191162109375,0.99869873046875
16384,0.9950780517578126,0.99953857421875
16384,0.9986376953124997,0.99745361328125
16384,0.99627607421875,0.99932861328125
16384,0.9955707275390627,0.99967529296875
16384,0.9985342041015625,0.9991748046875
16384,0.99684140625,0.999052734375
16384,0.997300146484375,0.99932373046875
16384,0.9961316650390625,0.99792724609375
16384,0.9964851806640626,0.998251953125
16384,0.9950306884765625,0.9986962890625
16384,0.9971085693359376,0.99903564453125
16384,0.9977575439453125,0.99839111328125
16384,0.9955921386718749,0.99950439453125
16384,0.9987023925781251,0.99876708984375
16384,0.9982229736328123,0.99889892578125
16384,0.9989502197265625,0.99888916015625
16384,0.9975929443359375,0.99962158203125
16384,0.9921278808593749,0.9988134765625
16384,0.9976514160156252,0.99833251953125
16384,0.9963010009765623,0.99854736328125
16384,0.9984535888671876,0.99853515625
16384,0.9958577392578127,0.9988818359375
16384,0.9975671875,0.99936767578125
16384,0.998335009765625,0.99784912109375
16384,0.9994887695312502,0.9994140625
16384,0.9978613037109376,0.99800048828125
16384,0.996617724609375,0.99799072265625
16384,0.9989180908203126,0.9985400390625
16384,0.9970527343750001,0.99915771484375
16384,0.9948245605468748,0.99914306640625
16384,0.9971658203125001,0.99966796875
16384,0.9961269042968749,0.99976806640625
16384,0.9973851806640625,0.9986865234375
16384,0.9990483398437501,0.99880126953125
16384,0.9986875976562501,0.9990380859375
16384,0.9975725341796875,0.9998876953125
16384,0.9998677246093751,0.99873291015625
16384,0.99519697265625,0.998779296875
16384,0.9945896484375,0.9998046875
16384,0.9928190917968749,0.99899658203125
16384,0.99792451171875,0.99971923828125
16384,0.9972172363281249,0.999365234375
16384,0.99832939453125,0.999091796875
16384,0.9984488281249999,0.99887451171875
16384,0.9938310058593749,0.99883056640625
16384,0.9961344482421878,0.99849853515625
16384,0.9984572509765625,0.99969970703125
16384,0.9993018798828125,0.99959716796875
16384,0.996481591796875,0.99923095703125
16384,0.9984610107421875,0.99947998046875
16384,0.9990983154296877,0.99777587890625
16384,0.9967114013671874,0.99856201171875
16384,0.9979954345703125,0.998720703125
16384,0.9936308593750001,0.9997900390625
16384,0.9962168701171876,0.99945068359375
16384,0.9987156494140628,0.9988134765625
16384,0.9972744628906247,0.99992431640625
16384,0.9991102783203126,0.9990380859375
16384,0.9988544189453124,0.9987158203125
16384,0.9970633300781251,0.998505859375
16384,0.997382421875,0.99866455078125
16384,0.9978249999999999,0.99901123046875
16384,0.9993599609375,0.99902099609375
16384,0.9987832763671873,0.99920166015625
16384,0.9996192626953124,0.99917724609375
16384,0.9943960205078125,0.999033203125
16384,0.9942795166015626,0.998505859375
16384,0.9985688232421874,0.99940185546875
16384,0.99611904296875,0.99921630859375
16384,0.997542919921875,0.99933349609375
16384,0.9975157714843749,0.99802490234375
16384,0.9971558349609375,0.999189453125
16384,0.9964112060546875,0.998193359375
16384,0.9992187988281251,0.99964599609375
16384,0.9921387207031249,0.99835693359375
16384,0.9986071289062503,0.99806884765625
16384,0.9986254638671874,0.999013671875
16384,0.9990506347656251,0.99905029296875
16384,0.998306103515625,0.99956787109375
16384,0.9964575927734376,0.997880859375
16384,0.9974328369140625,0.997177734375
16384,0.996963037109375,0.999375
16384,0.9987723388671874,0.99833984375
16384,0.9987013671875,0.99887939453125
16384,0.99875546875,0.999765625
16384,0.998607177734375,0.99896484375
32768,0.9988209594726563,0.999771728515625
32768,0.996564453125,0.99951904296875
32768,0.9982331542968751,0.999910888671875
32768,0.9985799072265625,0.9988818359375
32768,0.9975247924804687,0.99923828125
32768,0.9971678344726561,0.99957275390625
32768,0.9966211303710938,0.99961669921875
32768,0.9978971313476563,0.99940185546875
32768,0.9966802368164059,0.99980712890625
32768,0.9975097167968751,0.99957763671875
32768,0.998004541015625,0.99943115234375
32768,0.9984561401367189,0.998665771484375
32768,0.997555078125,0.99956787109375
32768,0.9980276000976563,0.999622802734375
32768,0.9979265502929686,0.99990478515625
32768,0.9986405517578126,0.999464111328125
32768,0.9990702392578125,0.999296875
32768,0.9972149658203127,0.999710693359375
32768,0.9984436889648437,0.9992529296875
32768,0.9997126831054688,0.999541015625
32768,0.9980112426757813,0.99983154296875
32768,0.9967264648437503,0.99983154296875
32768,0.9976702270507813,0.99914794921875
32768,0.9996095092773437,0.998692626953125
32768,0.9958818847656249,0.9991845703125
32768,0.9969699829101561,0.999168701171875
32768,0.9979778564453126,0.99948974609375
32768,0.9978330322265624,0.99926513671875
32768,0.9968331420898439,0.998209228515625
32768,0.9998814941406251,0.999853515625
32768,0.999002185058594,0.999110107421875
32768,0.9980746215820315,0.998985595703125
32768,0.9980100585937499,0.9997265625
32768,0.9980905395507811,0.999603271484375
32768,0.99760009765625,0.9988818359375
32768,0.998421484375,0.999686279296875
32768,0.9984723022460937,0.99958984375
32768,0.9992456787109377,0.999150390625
32768,0.9961767944335936,0.999827880859375
32768,0.9973388549804689,0.999384765625
32768,0.9968231445312502,0.9995458984375
32768,0.9982874511718749,0.999761962890625
32768,0.9969227783203125,0.99897216796875
32768,0.9978729858398436,0.99895751953125
32768,0.9979936279296874,0.999908447265625
32768,0.9993593872070312,0.999248046875
32768,0.9959103881835937,0.998773193359375
32768,0.9973726074218751,0.998907470703125
32768,0.9977098510742188,0.99939453125
32768,0.9988429931640626,0.999560546875
32768,0.9967768798828125,0.998818359375
32768,0.9995778564453126,0.999417724609375
32768,0.9988793090820313,0.99983642578125
32768,0.9981751953125,0.99984375
32768,0.9988207031249999,0.999417724609375
32768,0.9982968750000001,0.999676513671875
32768,0.9985426391601563,0.99960205078125
32768,0.994956005859375,0.99944580078125
32768,0.9977914428710938,0.9994287109375
32768,0.99848173828125,0.999752197265625
32768,0.9987100219726563,0.9990869140625
32768,0.9981943237304687,0.999383544921875
32768,0.9976107177734377,0.99976318359375
32768,0.9990230590820312,0.999764404296875
32768,0.9981385009765624,0.999041748046875
32768,0.9987985229492188,0.99934326171875
32768,0.9982527587890625,0.999306640625
32768,0.9983535888671874,0.9995654296875
32768,0.9970324218749999,0.999620361328125
32768,0.9975324218749999,0.998997802734375
32768,0.9986524414062501,0.999827880859375
32768,0.998385534667969,0.9992822265625
32768,0.997982568359375,0.99931884765625
32768,0.9965930541992187,0.999761962890625
32768,0.9977172607421876,0.998914794921875
32768,0.9974499877929688,0.99938720703125
32768,0.9976363037109376,0.999814453125
32768,0.9992990234374999,0.999278564453125
32768,0.9991338256835937,0.998968505859375
32768,0.9958058837890624,0.999354248046875
32768,0.9985121459960936,0.99962890625
32768,0.9975205810546877,0.999407958984375
32768,0.9981121582031249,0.99875732421875
32768,0.9978876708984374,0.999349365234375
32768,0.9978201293945314,0.999224853515625
32768,0.9973033447265627,0.999295654296875
32768,0.9982056396484376,0.99976318359375
32768,0.9991253051757812,0.9997802734375
32768,0.9975108886718751,0.998165283203125
32768,0.9979244140624999,0.9996630859375
32768,0.9982860351562499,0.99978515625
32768,0.9972757324218751,0.99919677734375
32768,0.9980400146484374,0.9996630859375
32768,0.9999152954101563,0.999654541015625
32768,0.9974359130859376,0.998504638671875
32768,0.999201171875,0.998907470703125
32768,0.9989237182617186,0.99958740234375
32768,0.9958625000000001,0.99947509765625
32768,0.9997051879882812,0.999075927734375
32768,0.9981334106445311,0.99958740234375
65536,0.9992355407714844,0.9997314453125
65536,0.9978952941894532,0.9997711181640625
65536,0.998363134765625,0.999691162109375
65536,0.9980869201660155,0.9997674560546875
65536,0.9990687438964844,0.9996527099609375
65536,0.9968707092285155,0.999417724609375
65536,0.9985857849121094,0.9994097900390625
65536,0.997127374267578,0.9998638916015625
65536,0.9997310180664062,0.9995458984375
65536,0.9988375854492187,0.9996661376953125
65536,0.9986004516601564,0.9997265625
65536,0.9993287719726562,0.9995562744140625
65536,0.9975786926269531,0.999166259765625
65536,0.9993199035644534,0.9997808837890625
65536,0.9978453186035154,0.999945068359375
65536,0.9989206420898437,0.9995782470703125
65536,0.9992722839355469,0.9997198486328125
65536,0.9973351440429687,0.9991876220703125
65536,0.9979568908691406,0.99955810546875
65536,0.998094891357422,0.9992730712890625
65536,0.9995629333496094,0.9991778564453125
65536,0.9974886718750001,0.999495849609375
65536,0.997381329345703,0.99956787109375
65536,0.9983072509765624,0.99953857421875
65536,0.9988004882812498,0.9997808837890625
65536,0.9976248168945314,0.999112548828125
65536,0.9991731201171875,0.9993707275390625
65536,0.9981674377441406,0.9995111083984375
65536,0.998907861328125,0.9992486572265625
65536,0.997765905761719,0.999544677734375
65536,0.9978655883789063,0.9997528076171875
65536,0.9984364624023437,0.9995361328125
65536,0.9984993530273439,0.99986083984375
65536,0.9984810791015625,0.99957763671875
65536,0.9994146118164062,0.9997747802734375
65536,0.9992566772460937,0.999488525390625
65536,0.9990885986328126,0.99943603515625
65536,0.9991786010742187,0.9994091796875
65536,0.9975892700195313,0.9991949462890625
65536,0.9991044921874999,0.9998187255859375
65536,0.9965720214843751,0.999051513671875
65536,0.9993270874023438,0.9992706298828125
65536,0.9986124084472655,0.999520263671875
65536,0.9978272644042968,0.9999591064453125
65536,0.9975594543457033,0.9991986083984375
65536,0.9969970153808593,0.9994903564453125
65536,0.9979129150390623,0.999749755859375
65536,0.9987036376953126,0.999854736328125
65536,0.998162420654297,0.9997698974609375
65536,0.9988431823730473,0.999549560546875
65536,0.9980063842773437,0.9994720458984375
65536,0.9993212707519531,0.99978515625
65536,0.9988875183105468,0.999288330078125
65536,0.9998014343261719,0.99958251953125
65536,0.9988263549804687,0.9998974609375
65536,0.9983488342285157,0.999515380859375
65536,0.9979003356933593,0.9996759033203125
65536,0.9977302368164064,0.99947509765625
65536,0.9992525207519529,0.9997265625
65536,0.9986732360839844,0.9994659423828125
65536,0.9983795349121094,0.999202880859375
65536,0.9986523559570314,0.999896240234375
65536,0.9987166931152344,0.9997900390625
65536,0.999322021484375,0.9996185302734375
65536,0.9988048461914063,0.9998358154296875
65536,0.9996952941894531,0.999107666015625
65536,0.9980584228515625,0.9996661376953125
65536,0.9989212036132813,0.9997845458984375
65536,0.9986673828124999,0.99966552734375
65536,0.998769158935547,0.999854736328125
65536,0.9982316528320312,0.9998291015625
65536,0.9993470520019533,0.9993896484375
65536,0.9981875610351564,0.999483642578125
65536,0.998950634765625,0.999791259765625
65536,0.9984753173828125,0.9996282958984375
65536,0.9991173767089844,0.9999127197265625
65536,0.9993376647949219,0.9995892333984375
65536,0.9983120422363281,0.9999688720703125
65536,0.9989112426757814,0.99958984375
65536,0.9989610107421875,0.999854736328125
65536,0.9989842163085939,0.9995574951171875
65536,0.9982646972656251,0.9996771240234374
65536,0.9997154479980468,0.9993682861328125
65536,0.9966266723632813,0.999647216796875
65536,0.9994942260742188,0.9996551513671875
65536,0.9986724121093751,0.9997955322265625
65536,0.9991921081542969,0.9998773193359375
65536,0.998145831298828,0.9995001220703125
65536,0.9989568237304689,0.999830322265625
65536,0.9981371215820313,0.9989886474609375
65536,0.99767021484375,0.9997979736328125
65536,0.9995062255859374,0.999739990234375
65536,0.9977847534179689,0.9996661376953125
65536,0.9979335083007812,0.9993841552734375
65536,0.9978550109863281,0.9991619873046875
65536,0.9970134399414065,0.999774169921875
65536,0.998639141845703,0.9996746826171875
65536,0.9986519836425782,0.999627685546875
65536,0.9985047607421876,0.9994610595703125
65536,0.9978537963867187,0.999677734375
