n,margin,avg perceptron_error,svm_error
100,0.14128885000539804,0.9625879999999999,0.9652
100,0.1600979685199894,0.9532919999999998,0.9776
100,0.17162563859490704,0.9519960000000001,0.9816
100,0.1812351650284747,0.97354,0.994
100,0.2007777297705315,0.9407480000000001,0.9624
100,0.20251795993328087,0.948868,0.966
100,0.20407573777878732,0.9652200000000001,0.99
100,0.2120918138267219,0.9440679999999999,0.9852
100,0.23719778883692128,0.9612999999999999,0.9792
100,0.24336505958935045,0.934444,0.9852
100,0.2511446061991016,0.94864,0.972
100,0.2596603054826179,0.9458959999999997,0.9712
100,0.2790456816097246,0.945956,0.9856
100,0.28155406427175883,0.9454960000000001,0.9884
100,0.2928908713544645,0.9660719999999999,0.992
100,0.29367699619390036,0.9440559999999999,0.9808
100,0.2990188582126317,0.9531000000000001,0.9864
100,0.30761216840175665,0.9390120000000001,0.9844
100,0.31103365285041806,0.9552359999999999,0.9884
100,0.3133430226435357,0.941432,0.9796
100,0.31498972176146434,0.9380200000000001,0.9864
100,0.32346802155844123,0.9263159999999999,0.9776
100,0.32629973959830877,0.9538160000000001,0.9976
100,0.3595852829545045,0.9343600000000002,0.9896
100,0.36267797041677613,0.9311200000000003,0.9888
100,0.3710114743868692,0.9487639999999999,0.996
100,0.38190296135913554,0.93172,0.992
100,0.3829164884232802,0.930564,0.9884
100,0.3839691067824691,0.948328,0.9892
100,0.38468919611025565,0.9564519999999999,0.9924
100,0.3906142066326721,0.95614,0.9816
100,0.4024794166099789,0.9286239999999999,0.9904
100,0.40438183258389415,0.9231800000000001,0.976
100,0.40581956873596015,0.9376839999999999,0.984
100,0.4081649971569974,0.911284,0.9876
100,0.41088365968089313,0.9212799999999999,0.9796
100,0.41118095554180667,0.94586,0.9968
100,0.4166331433650697,0.9400479999999999,0.9976
100,0.4204151346106762,0.9170960000000001,0.9892
100,0.4264141354603673,0.9494400000000002,0.9912
100,0.4309463172655276,0.9370440000000001,0.9908
100,0.43504112905803827,0.9455519999999998,0.9824
100,0.43662755057755737,0.920384,0.9924
100,0.44318507627327297,0.9428240000000001,0.992
100,0.4470693103059108,0.9180560000000001,0.9904
100,0.4696845588491539,0.945484,0.994
100,0.4699166433769696,0.91484,0.9812
100,0.47101347774478836,0.9150400000000001,0.974
100,0.4802115582616037,0.9079280000000002,0.9884
100,0.4867312962027959,0.9030479999999999,0.9776
100,0.48703052070099967,0.9184,0.984
100,0.4914022260374722,0.9290640000000002,0.9972
100,0.4926058655861537,0.9247320000000001,0.9968
100,0.49649778798627103,0.9128600000000001,0.9956
100,0.4980804121819551,0.9403839999999998,0.9988
100,0.50860866337204,0.918232,0.9884
100,0.5087523958857881,0.9239640000000001,0.994
100,0.5089484435269045,0.9246680000000002,1.0
100,0.5094622729299735,0.9228360000000001,0.9856
100,0.5103338006882339,0.91948,0.988
100,0.510392294481832,0.9310000000000003,0.9928
100,0.5221383726846538,0.9002000000000001,0.9856
100,0.5238364339055825,0.9030480000000002,0.998
100,0.5284191204696086,0.904124,0.9948
100,0.5379581104223427,0.9277000000000001,0.9868
100,0.540270727212154,0.8977839999999999,0.9944
100,0.5413689141278688,0.9042800000000001,0.9932
100,0.541842571743048,0.8980080000000001,0.9936
100,0.5454410304098934,0.91136,0.9712
100,0.5462746884109335,0.9310240000000002,0.998
100,0.5508491322750371,0.9066639999999999,0.996
100,0.5599832756736736,0.907316,0.9828
100,0.5600564214227998,0.9127599999999998,0.9948
100,0.562260792940384,0.915196,0.9968
100,0.563995955358278,0.9173040000000003,0.9936
100,0.5697044161908499,0.908088,0.9864
100,0.5713565626467699,0.9025559999999999,0.9956
100,0.5715035961874265,0.924624,0.9892
100,0.571515524298575,0.9154919999999999,0.9984
100,0.5727788904591528,0.921268,0.998
100,0.5851424120953261,0.9092959999999999,0.9956
100,0.5866297119129372,0.9168039999999997,0.9984
100,0.5879088115479465,0.9082039999999999,0.9996
100,0.5925269077871164,0.9169999999999999,0.9988
100,0.5984761613510983,0.9067840000000001,0.9996
100,0.6016965089433159,0.9085320000000001,0.9916
100,0.6018886791311008,0.9180799999999998,0.9956
100,0.6025253906865312,0.9005719999999999,0.9964
100,0.6026829217554532,0.9174760000000001,0.9716
100,0.6074158752853721,0.916316,0.9976
100,0.6162129763609612,0.927568,0.9964
100,0.6182176716325498,0.9155159999999999,0.9976
100,0.621158870237824,0.918536,0.99
100,0.6216824445258039,0.915776,1.0
100,0.6260784303745024,0.9065040000000001,0.9952
100,0.6311573006062587,0.9171760000000002,0.9948
100,0.13993433464303698,0.9753800000000001,0.994
100,0.14213317131831196,0.9661719999999999,0.986
100,0.14594902313580477,0.9734519999999998,0.9776
100,0.15995940818216547,0.972992,0.9736
100,0.16287845810978052,0.9681039999999999,0.96
100,0.16958615793972434,0.9600040000000001,0.9776
100,0.17965248491493654,0.9686999999999999,0.9888
100,0.1806717341192955,0.9675439999999998,0.9836
100,0.18784546622337636,0.972716,0.9696
100,0.1980506507290294,0.9529160000000002,0.9816
100,0.19955445773656524,0.9569519999999998,0.9768
100,0.20639687526229222,0.9556519999999997,0.9904
100,0.20729972204990588,0.945528,0.954
100,0.21029734340199585,0.941424,0.9716
100,0.210471385642468,0.9416160000000001,0.9848
100,0.2110174369795936,0.9573120000000002,0.9876
100,0.22612414681686255,0.9629000000000002,0.9816
100,0.22908753968619133,0.949976,0.9732
100,0.23189565428852374,0.96634,0.9848
100,0.23456298574466453,0.9565719999999999,0.9944
100,0.2438282614729008,0.962328,0.9852
100,0.2556459630435773,0.948944,0.9852
100,0.26318632847075063,0.958192,0.9932
100,0.26528588659888785,0.9527120000000001,0.9848
100,0.2666201978286753,0.9518840000000001,0.99
100,0.26677840442931194,0.9631760000000001,0.9912
100,0.26841524723707394,0.93106,0.968
100,0.26993939825580077,0.9584120000000002,0.9848
100,0.27392724637476673,0.9491280000000001,0.9812
100,0.2805017986397658,0.9518520000000001,0.9892
100,0.289324622920594,0.9409119999999999,0.988
100,0.28971224379429267,0.9499120000000002,0.9524
100,0.2952601030785344,0.9564440000000001,0.9896
100,0.2971890970766603,0.9534759999999999,0.9828
100,0.2994389059604967,0.944896,0.9896
100,0.3114440746308766,0.9562080000000001,0.9936
100,0.3169357656397902,0.9393079999999999,0.9848
100,0.32375371252699553,0.9248120000000002,0.9796
100,0.33817474674347936,0.9236119999999999,0.9884
100,0.3471471228394841,0.944496,0.9844
100,0.34770248258067654,0.944084,0.9772
100,0.3477558099770823,0.9202080000000001,0.9848
100,0.34962602120220576,0.9340839999999999,0.998
100,0.35058101753327436,0.926908,0.9932
100,0.3559568326646868,0.9527199999999999,0.9884
100,0.35894255016266896,0.9429280000000001,0.9872
100,0.36173601051645565,0.937584,0.9856
100,0.3678622299080134,0.9401319999999999,0.9916
100,0.3800654437896207,0.957692,0.9936
100,0.38767081699001477,0.9505840000000001,0.9952
100,0.3887286469549778,0.9203760000000001,0.9824
100,0.40490605339442043,0.9148119999999998,0.9856
100,0.4170033923842061,0.9342199999999998,0.9916
100,0.419176738722232,0.9522239999999997,0.9944
100,0.42502400863828804,0.9064000000000001,0.9912
100,0.43020735709671815,0.9463760000000001,0.998
100,0.43054583738491203,0.91214,0.992
100,0.43538930824707067,0.9361360000000001,0.9988
100,0.43845398833200927,0.9008039999999999,0.99
100,0.43868472398869507,0.9309280000000001,0.9948
100,0.4437546499044756,0.922948,0.9968
100,0.44434434043028886,0.919696,0.992
100,0.4445312823482156,0.933612,0.9972
100,0.4476164495213186,0.9336520000000001,0.9916
100,0.4550261109882814,0.93556,0.9884
100,0.4668100002912361,0.911404,0.9944
100,0.4700463919921822,0.922804,0.9892
100,0.4837816474827107,0.9032800000000001,0.9924
100,0.5022720072390989,0.9155599999999999,0.9736
100,0.5089037087756899,0.9104400000000001,0.9888
100,0.5103661642390994,0.9015559999999999,0.9808
100,0.5187761740053972,0.91014,0.9924
100,0.5266869288777394,0.9186399999999999,0.996
100,0.5340322303903123,0.9206920000000001,0.994
100,0.5365589198900432,0.9026920000000002,0.9944
100,0.536653828872657,0.9175120000000001,0.9936
100,0.556727815247462,0.9187040000000001,0.9972
100,0.5613226994208542,0.9294919999999998,0.9988
100,0.5650425463338916,0.9085800000000002,0.9996
100,0.5684356281028532,0.924816,0.9964
100,0.5701213823064077,0.913568,0.9916
100,0.580307968616243,0.9120600000000002,0.9936
100,0.5816477394676243,0.9174199999999998,0.9964
100,0.5839949325503149,0.925188,0.9904
100,0.5853230607385628,0.910556,0.998
100,0.5854029413899158,0.9074080000000001,0.9936
100,0.5873103615301537,0.924872,0.9964
100,0.5896318612027339,0.908836,0.9916
100,0.5959588869072134,0.9136880000000001,0.9948
100,0.605671964423207,0.9119520000000001,0.9956
100,0.610546916220008,0.9042319999999999,0.9932
100,0.6116782170478898,0.9083600000000003,0.9984
100,0.6182250483007334,0.9177280000000002,0.9936
100,0.6211404827207402,0.907472,0.9992
100,0.6268030364563023,0.911108,1.0
100,0.6300319051037887,0.91758,0.9976
100,0.6330746071202112,0.9027040000000001,0.9948
100,0.6344014567349943,0.9223920000000001,0.9804
100,0.6405274790692821,0.934264,0.99
100,0.6433786429494621,0.9202800000000002,0.9904
100,0.14937770207502463,0.970456,0.984
100,0.1598922094750289,0.97578,0.9752
100,0.16053675548329652,0.964492,0.9832
100,0.1636758713206882,0.9749239999999999,0.9716
100,0.1749880384603792,0.967016,0.97
100,0.184450295281313,0.9719679999999999,0.9912
100,0.19226427263661183,0.966616,0.988
100,0.1933192131179601,0.9728559999999998,0.9948
100,0.1934442600412938,0.9582040000000004,0.994
100,0.2050051091094324,0.96376,0.982
100,0.21482397336749562,0.9595279999999998,0.986
100,0.21866283231474995,0.9613200000000001,0.9908
100,0.22082697196793682,0.95532,0.9796
100,0.2473126713065485,0.9499439999999999,0.9828
100,0.2520686477074516,0.9415720000000001,0.9852
100,0.2748958343777626,0.9593319999999999,0.9964
100,0.27833304073012216,0.9361999999999999,0.9884
100,0.28010136099363064,0.9620039999999999,0.992
100,0.2840898421279035,0.929476,0.9768
100,0.2926208118603113,0.9305280000000002,0.9844
100,0.29554614757176173,0.9578679999999999,0.9956
100,0.29696857765781143,0.9495960000000001,0.9836
100,0.2980308661767265,0.9516520000000002,0.9856
100,0.315526127916774,0.9496999999999999,0.982
100,0.3215644243159534,0.9580120000000001,0.9916
100,0.3331975970429268,0.9271079999999999,0.99
100,0.33471405876814236,0.949424,0.982
100,0.34092840218431225,0.9534280000000002,0.9936
100,0.3486669086920327,0.9511959999999998,0.998
100,0.3544624025005643,0.9296040000000001,0.9832
100,0.3564379078154175,0.9578280000000001,0.996
100,0.3619227329591375,0.9291200000000002,0.984
100,0.37322475650124376,0.945516,0.9812
100,0.38966578220611914,0.946824,0.9908
100,0.3902171065005871,0.9427559999999999,0.986
100,0.39124533331916556,0.9469000000000001,0.992
100,0.39752493483743184,0.9264759999999999,0.996
100,0.3977667150680149,0.9270240000000001,0.9804
100,0.40561915675111737,0.9449560000000001,0.9928
100,0.41240901307827704,0.9136200000000001,0.986
100,0.41539410225874895,0.9512120000000001,0.9952
100,0.41826991386901013,0.936728,0.9952
100,0.42260773731447215,0.9312680000000002,0.992
100,0.42494502479814195,0.9165160000000001,0.9948
100,0.43143281428300406,0.940976,0.992
100,0.43371483871922445,0.93978,0.9948
100,0.45336300902288856,0.942108,0.9868
100,0.4534446187083523,0.9334439999999999,0.994
100,0.4645483011705448,0.9082439999999998,0.996
100,0.4646851332601197,0.912436,0.986
100,0.47191931016055466,0.9244439999999998,0.9704
100,0.4763920224204268,0.9290239999999998,0.9964
100,0.4765902859515417,0.9327280000000002,0.9964
100,0.47705427858723193,0.942496,0.9872
100,0.4807512613556965,0.927728,0.9928
100,0.48218812232989555,0.9228999999999999,0.9968
100,0.48971036621055636,0.922952,0.9884
100,0.5077263639662493,0.911328,0.9824
100,0.5089919447621888,0.927724,0.9952
100,0.5124067545698358,0.9203680000000002,0.9952
100,0.5150524750993154,0.916596,1.0
100,0.519445206662028,0.908404,0.9984
100,0.5204790263554346,0.9187480000000002,0.9964
100,0.5273084480018493,0.9188440000000001,0.9996
100,0.5288018675238129,0.9074760000000001,0.9972
100,0.5389047334560875,0.917468,0.9992
100,0.5395880090192293,0.9091840000000001,0.998
100,0.541122819790671,0.9269680000000001,0.9908
100,0.5475717769424892,0.913876,0.9892
100,0.5501142876694327,0.9061120000000001,0.992
100,0.5537187115217355,0.8913719999999999,0.996
100,0.5602518711302746,0.920216,0.9952
100,0.5679425185494879,0.9057559999999998,0.9952
100,0.5699405771206751,0.9266240000000002,0.9944
100,0.5808335827827806,0.9072120000000001,0.9964
100,0.5849315747451327,0.906316,0.9984
100,0.5901095337935254,0.9195360000000001,0.9944
100,0.5922388699254222,0.9161159999999998,0.9976
100,0.5933831466136824,0.8864399999999999,0.9952
100,0.5951069735349853,0.9136120000000001,0.9952
100,0.5958230383906865,0.9179559999999999,0.994
100,0.5975424738400761,0.908772,0.9904
100,0.5988893592481666,0.9084999999999998,0.9856
100,0.6013036089612005,0.909336,0.994
100,0.6026439931712877,0.9142720000000001,0.9964
100,0.6027219304547771,0.909984,0.9944
100,0.6031149579043121,0.9244359999999997,0.9932
100,0.6048739809427828,0.907008,0.9648
100,0.6160708683196282,0.9141120000000003,0.9976
100,0.6163818106802814,0.9003799999999998,1.0
100,0.616933963609332,0.9117439999999999,0.9904
100,0.6172168567366371,0.911408,0.9952
100,0.6254467577782463,0.9115240000000001,0.99
100,0.6281618701466672,0.923112,0.996
100,0.6290755495516116,0.930716,0.996
100,0.639191480447145,0.904476,0.9924
100,0.6412993098276881,0.914292,0.9844
100,0.6526039904167023,0.9028999999999999,0.9952
100,0.6644171752511094,0.9225719999999998,0.99
100,0.6688413787305197,0.9272120000000001,0.996
100,0.15799933306240424,0.9596280000000001,0.9644
100,0.16159901032507865,0.9670799999999999,0.982
100,0.16475316403456974,0.966816,0.9916
100,0.16486491078381013,0.9681439999999999,0.9808
100,0.17811388047954432,0.9704439999999999,0.9848
100,0.1884276715568568,0.9470919999999998,0.9976
100,0.2004973137370271,0.9522600000000001,0.9892
100,0.20374421468215623,0.956916,0.9816
100,0.20412467007327526,0.957288,0.9772
100,0.2073039485060002,0.9659760000000002,0.994
100,0.21462875711761667,0.959892,0.986
100,0.2332438937562105,0.958516,0.9756
100,0.23396940345445122,0.9561959999999999,0.976
100,0.23410999541388117,0.954808,0.9844
100,0.25122081703248555,0.957344,0.9868
100,0.2516951846225509,0.9561919999999999,0.9944
100,0.2601459058178153,0.9551239999999999,0.9852
100,0.26564899713495077,0.95642,0.9884
100,0.26646483748104,0.9414600000000002,0.9892
100,0.3091759256154275,0.9324040000000001,0.9896
100,0.33018643017430066,0.959152,0.998
100,0.3308599552731643,0.9283760000000001,0.992
100,0.33511955426098367,0.9394359999999999,0.988
100,0.3363102675680335,0.938848,0.9864
100,0.34619967163073706,0.9390159999999997,0.9868
100,0.36540057340247745,0.9275959999999999,0.9956
100,0.36961281914062216,0.9499440000000001,0.9984
100,0.37328261493818804,0.939068,0.992
100,0.3776743008799715,0.9493239999999998,0.9936
100,0.3780223439178384,0.9440960000000002,0.988
100,0.3891032710547272,0.9428,0.9916
100,0.39371821100658355,0.94404,0.9868
100,0.3962518788137462,0.9194960000000001,0.9932
100,0.3967115967153283,0.9214720000000001,0.9924
100,0.4080549965905358,0.9469679999999999,0.9852
100,0.4113113940481955,0.9536519999999998,0.9948
100,0.4176709904499333,0.9526,0.9968
100,0.4208344962659798,0.934748,0.9864
100,0.4221757100554668,0.949804,0.9888
100,0.43240911270952187,0.945248,0.9956
100,0.4348569977657062,0.949828,0.9936
100,0.4371356447724538,0.9279719999999999,0.9948
100,0.44423877510320997,0.9356639999999997,0.9892
100,0.44760403431717805,0.927432,0.9916
100,0.44964432917454217,0.936704,0.9832
100,0.4515549589123687,0.934976,0.9928
100,0.45670178291475066,0.9315400000000003,0.9908
100,0.4590161396160952,0.9212520000000001,0.9988
100,0.46486482708825566,0.939304,0.9968
100,0.4701277371550375,0.9333319999999999,0.9968
100,0.47274205109596135,0.9296679999999999,0.9924
100,0.4735936612275941,0.9186120000000001,0.9912
100,0.47610974717195725,0.9257919999999998,0.9804
100,0.4919905311543272,0.936224,0.9948
100,0.49387122817658907,0.915168,0.9892
100,0.5003493762112732,0.9107359999999999,0.9952
100,0.5055572796581612,0.92082,0.994
100,0.5101170853906931,0.9385600000000001,0.9948
100,0.5130855142486995,0.9120159999999999,0.9976
100,0.5295243153498835,0.9166399999999999,0.9908
100,0.5296165036258266,0.906396,0.9832
100,0.5323570866953482,0.903048,0.9976
100,0.5327269405357533,0.9237919999999998,0.9928
100,0.5343273034332582,0.9109759999999999,0.9944
100,0.5343543452916374,0.9213280000000001,0.9964
100,0.5365633275901494,0.9129159999999998,0.9912
100,0.536631578817255,0.903192,0.9668
100,0.5402244024554024,0.91452,0.9876
100,0.5426573268468508,0.9032640000000001,0.9852
100,0.5440522199667265,0.9106519999999999,0.994
100,0.5484447179284825,0.9245880000000003,0.992
100,0.5532688805165739,0.8915400000000001,0.9988
100,0.5576897397022621,0.9179160000000001,0.9972
100,0.5615263811120591,0.9099160000000001,0.996
100,0.5648070807623587,0.8989159999999999,0.9964
100,0.5714358941288257,0.9193680000000001,0.9964
100,0.5730745787526541,0.9245160000000001,0.9932
100,0.5741732570860286,0.9081240000000002,0.9972
100,0.5863760270766076,0.9005719999999999,0.9888
100,0.5949754316964363,0.9145839999999998,0.9944
100,0.5954677858784005,0.906736,0.9992
100,0.5984217757952206,0.9096560000000001,0.9924
100,0.6045879251183551,0.917252,0.9928
100,0.6045881735693448,0.9262960000000001,0.9996
100,0.606254642138622,0.918964,0.9904
100,0.6076136024722546,0.9102039999999999,0.9908
100,0.6112751915797074,0.9110960000000001,0.9956
100,0.6130019638842109,0.917728,0.99
100,0.6199703786197736,0.9116399999999998,0.998
100,0.6214280536745035,0.9211400000000001,0.998
100,0.6218834887453305,0.9150999999999998,0.9852
100,0.6264345419043038,0.923604,0.996
100,0.6274348901969624,0.933336,0.9936
100,0.6296776474692125,0.9130520000000001,0.9644
100,0.6315273301204953,0.921292,0.9956
100,0.6326947192168509,0.9101519999999997,0.9956
100,0.6357560299872764,0.9131,0.9892
100,0.6412166177735816,0.910096,0.9972
100,0.6415246882998953,0.925264,0.9988
100,0.6493187457708961,0.922756,0.998
100,0.16149682814221758,0.966344,0.9844
100,0.16224121823963392,0.9575680000000001,0.954
100,0.16466069989296403,0.9686959999999999,0.9872
100,0.16671947446823893,0.9639599999999998,0.996
100,0.17192241959881802,0.9597400000000001,0.982
100,0.1841847697873877,0.9706720000000001,0.9892
100,0.20561828855477118,0.9676759999999999,0.9812
100,0.21125806542576298,0.9651199999999999,0.992
100,0.22038006127421722,0.9567239999999998,0.9864
100,0.23456178051194015,0.9506079999999999,0.9828
100,0.2362099909318014,0.9516720000000001,0.9848
100,0.23703322274679536,0.946904,0.9688
100,0.24106559658246837,0.959296,0.9932
100,0.24110694795076015,0.9445720000000002,0.9856
100,0.24924577482890026,0.9411919999999999,0.9872
100,0.2613224293358208,0.957916,0.9908
100,0.264318792967741,0.9587600000000001,0.9944
100,0.27026872389980594,0.969696,0.9896
100,0.273599804227502,0.956276,0.9944
100,0.2900781319451562,0.9343880000000001,0.9908
100,0.2908064241132867,0.950524,0.9804
100,0.2972861109857228,0.9367639999999998,0.9832
100,0.312654095079342,0.9397519999999999,0.9832
100,0.3150259494518401,0.9374680000000001,0.9728
100,0.322664433858977,0.9485399999999998,0.9872
100,0.33393238305944,0.92436,0.9932
100,0.35320796356424766,0.950996,0.9856
100,0.3537641822068749,0.9473400000000001,0.982
100,0.35778723988790795,0.9347799999999999,0.99
100,0.35982446044108,0.9367119999999999,0.9964
100,0.36289214351198995,0.9365799999999999,0.9876
100,0.3694005386164809,0.933556,0.99
100,0.38610339172779495,0.914628,0.9808
100,0.3891109339394666,0.9531679999999999,0.9948
100,0.3891845604375311,0.905336,0.9992
100,0.390412845573616,0.926564,0.9924
100,0.41238182092212383,0.9410760000000002,0.994
100,0.41640025598761865,0.9307279999999999,0.998
100,0.416983931856844,0.9546879999999999,0.9944
100,0.41883020175865227,0.94368,0.9896
100,0.4220702448520202,0.948604,0.9968
100,0.422079354305303,0.9360120000000002,0.9884
100,0.4233335252182013,0.942136,0.9976
100,0.44077315406538525,0.9248879999999998,0.996
100,0.4414478380083387,0.94818,0.9968
100,0.4417780099656158,0.9359160000000002,0.988
100,0.4435026177893362,0.919352,0.9904
100,0.4507413261046076,0.9479400000000001,0.9956
100,0.45138529850567394,0.9389200000000001,0.9956
100,0.4556197077220227,0.942572,0.9964
100,0.45698795804637904,0.9257480000000001,0.9948
100,0.4585982051660735,0.9184519999999998,0.9952
100,0.46073990835904494,0.9141000000000002,0.9784
100,0.4665455125433623,0.9190360000000001,0.9972
100,0.4729716671717183,0.912064,0.9772
100,0.4773493450266164,0.9391240000000001,0.9916
100,0.4773526243457409,0.934864,0.9968
100,0.4829151940216205,0.9356760000000002,0.9984
100,0.487024690389097,0.934864,0.9888
100,0.4890029812643988,0.9402439999999999,0.9952
100,0.49128893656876044,0.9362639999999999,0.9956
100,0.49354640892094637,0.9197279999999999,0.99
100,0.4941563917720663,0.9319440000000001,0.9972
100,0.5041868935124193,0.9437919999999999,0.9972
100,0.5063833007300518,0.9022040000000001,0.9968
100,0.5070431824200269,0.919008,0.996
100,0.5202999539658685,0.9216160000000001,0.998
100,0.5207942925470763,0.9153160000000001,0.9984
100,0.5216123170746655,0.9045039999999999,0.9952
100,0.5228625641288981,0.9056960000000001,0.9944
100,0.5246131536754077,0.9193680000000002,0.994
100,0.5291411409446871,0.922592,0.996
100,0.5311187630247804,0.913648,0.9924
100,0.5368421268557164,0.9057960000000002,0.9932
100,0.5440807531266035,0.924284,0.9956
100,0.5443538479299957,0.917904,0.9984
100,0.549765366836683,0.9126079999999999,0.9896
100,0.5506782862734971,0.91892,0.9928
100,0.5514733649377028,0.906876,0.9904
100,0.5517818857727317,0.9268159999999999,0.9956
100,0.5726177088378862,0.9202400000000001,0.9936
100,0.5744053253061383,0.9240920000000001,0.9992
100,0.5812357718380415,0.9129679999999999,0.9936
100,0.5816986841529019,0.9202079999999999,0.9992
100,0.5832461180288603,0.9206319999999999,0.9876
100,0.594762564456612,0.9105240000000002,0.9884
100,0.5961607200998185,0.9192920000000001,0.9984
100,0.597490775540497,0.927204,0.9956
100,0.606402038268541,0.9210680000000001,0.9976
100,0.6104953950493579,0.92702,0.998
100,0.6110606161578441,0.9154399999999999,0.9764
100,0.6124357901885024,0.91512,0.996
100,0.6146087153116723,0.918364,0.9912
100,0.6174720948567978,0.924784,0.9976
100,0.6185090491284829,0.927028,0.9948
100,0.6215884648178582,0.9170560000000001,1.0
100,0.6240652135369907,0.914736,0.9964
100,0.6253391953733611,0.9070799999999999,0.9852
100,0.6260915392327745,0.8983919999999999,0.998
100,0.627349510579748,0.9099119999999998,0.9992
100,0.1765901647254126,0.958436,0.9764
100,0.18688836412527432,0.966928,0.9644
100,0.19874311336246855,0.969528,0.974
100,0.20609077268430584,0.9716680000000001,0.9836
100,0.20759994996077627,0.9558519999999998,0.9784
100,0.22321879326789942,0.9664280000000001,0.9832
100,0.22424282503871656,0.9473199999999999,0.9724
100,0.23330834782942395,0.9650400000000002,0.9976
100,0.24159759949138312,0.9663719999999998,0.984
100,0.25201478872128563,0.9230879999999999,0.9664
100,0.2614449499816116,0.9619479999999999,0.9824
100,0.27463457724274337,0.9371680000000001,0.9724
100,0.2826676495258909,0.9505560000000002,0.9936
100,0.29978281430643117,0.9603080000000002,0.9868
100,0.3179739892503337,0.953252,0.9888
100,0.31988175079544967,0.9328199999999999,0.9836
100,0.32296209120088615,0.9470679999999999,0.9904
100,0.3459096530592873,0.9357519999999999,0.9648
100,0.3520054620652735,0.9357279999999999,0.9976
100,0.35205332683957063,0.929556,0.986
100,0.35407011966540963,0.94832,0.9956
100,0.35803948876653374,0.9228400000000001,0.9892
100,0.3656639498944141,0.9294199999999999,0.9928
100,0.3658332658249363,0.954756,0.9928
100,0.3697194108683432,0.9366359999999997,0.9988
100,0.3730853630234906,0.9249680000000002,0.9912
100,0.37400951090538226,0.9432800000000001,0.9928
100,0.3803643611446115,0.944384,0.9908
100,0.3840044428069279,0.9229480000000001,0.9944
100,0.3866083198320102,0.948348,0.994
100,0.39224618096011277,0.9390880000000001,0.9964
100,0.3933544464999201,0.901692,0.9976
100,0.3950457245352969,0.947068,0.9904
100,0.3983545233498332,0.9531519999999999,0.996
100,0.4126149443019197,0.9223239999999997,0.9808
100,0.4159830264881723,0.9372520000000002,0.988
100,0.4166781711552334,0.9533999999999999,0.994
100,0.4171023463571313,0.948276,0.9916
100,0.4198830916659238,0.939208,0.9912
100,0.43170440580240416,0.9463320000000001,0.994
100,0.452507446271622,0.916272,0.9744
100,0.45363014543299157,0.9095320000000001,0.9956
100,0.4560545883137653,0.9369080000000001,0.9948
100,0.45660437996493436,0.937728,0.9936
100,0.4631280550031698,0.927568,0.9956
100,0.4637559420729271,0.941508,0.9892
100,0.473725236199233,0.9155199999999999,0.9904
100,0.47443170277721436,0.9154200000000001,0.9776
100,0.4850948451139177,0.9434639999999999,0.9968
100,0.49062926581607186,0.89708,0.9908
100,0.5029510357575686,0.944384,0.9972
100,0.5083604117415368,0.938876,0.998
100,0.5125406439360458,0.923412,0.9916
100,0.5166312728426061,0.908228,0.9928
100,0.5177366510122102,0.9284479999999999,0.9936
100,0.5187247166579113,0.9244680000000001,0.9936
100,0.5278795751645481,0.9059999999999998,0.9792
100,0.5297176577577408,0.909764,0.9944
100,0.5306616001822639,0.9140679999999999,0.9952
100,0.5312438461750152,0.8957080000000001,0.9948
100,0.5340255461120056,0.9209200000000002,0.984
100,0.5425291961559237,0.9131719999999999,0.9912
100,0.5506848984012802,0.9098480000000001,0.9972
100,0.5543755964850525,0.90872,0.9984
100,0.5617821368222585,0.9170999999999998,0.9916
100,0.5635747826686933,0.9224679999999998,0.9856
100,0.5645487621750578,0.9088439999999999,0.9968
100,0.5648882899075118,0.904676,0.9976
100,0.5657310609870139,0.916008,0.994
100,0.5666430729179008,0.9039480000000001,0.9916
100,0.5684491563374221,0.9100079999999999,0.9904
100,0.5721301993279938,0.91558,0.976
100,0.5729386015397463,0.9100360000000001,0.9936
100,0.573823131421075,0.9151600000000002,0.996
100,0.5820215009208903,0.902632,0.9948
100,0.5860042122044267,0.9030840000000001,0.9924
100,0.5870162739779489,0.9003320000000001,0.9952
100,0.5891828696632634,0.9276439999999999,0.9848
100,0.5932559022880737,0.9132640000000002,0.996
100,0.599577177663787,0.9168279999999999,0.9956
100,0.6200522458377019,0.9096400000000001,0.9972
100,0.6268701068343294,0.9266679999999999,0.9936
100,0.6275163903633683,0.908108,0.9968
100,0.6329457567665263,0.92128,0.9928
100,0.6331188381081047,0.9059480000000001,0.996
100,0.6359364443465251,0.916472,0.9976
100,0.6392794714729378,0.92804,0.9956
100,0.647433595471663,0.9189839999999999,0.9976
100,0.6612291201695017,0.9068399999999999,0.996
100,0.6632478180051771,0.91758,0.9932
100,0.6753047239088094,0.9226199999999999,0.9912
100,0.6764743820032253,0.9273520000000001,0.998
100,0.6834185798513787,0.927672,0.9912
100,0.6856204713608611,0.9202119999999999,0.9964
100,0.689632233150306,0.91668,0.9996
100,0.6909630897668113,0.9257719999999999,0.9984
100,0.6938282526019199,0.9241680000000001,0.9956
100,0.6979770088496525,0.9289399999999998,0.9972
100,0.7074565384253552,0.9205720000000001,0.9968
100,0.7091643526215723,0.9117359999999999,0.9992
100,0.18590110326877496,0.975584,0.9968
100,0.1992078673484698,0.956672,0.9888
100,0.2037679140614502,0.9578999999999998,0.978
100,0.21915589148824546,0.966656,0.9824
